# CubeSmart (CUBE)  source=yahoo  generated=2026-04-26T14:44:48.655Z
date,value
2017-10-18,91.1433
2017-10-19,91.6991
2017-10-20,92.359
2017-10-23,91.7685
2017-10-24,89.6845
2017-10-25,90.0666
2017-10-26,89.5803
2017-10-27,93.1579
2017-10-30,94.0957
2017-10-31,94.5473
2017-11-01,95.0336
2017-11-02,97.4303
2017-11-03,97.8123
2017-11-06,98.9933
2017-11-07,99.8617
2017-11-08,101.3553
2017-11-09,100.5217
2017-11-10,101.0427
2017-11-13,101.1816
2017-11-14,101.4595
2017-11-15,100.9732
2017-11-16,102.0847
2017-11-17,101.0079
2017-11-20,100.6258
2017-11-21,100.3827
2017-11-22,101.1816
2017-11-24,101.3205
2017-11-27,102.0847
2017-11-28,98.9933
2017-11-29,98.507
2017-11-30,99.1322
2017-12-01,100.3132
2017-12-04,100.1048
2017-12-05,99.3754
2017-12-06,99.2365
2017-12-07,98.9238
2017-12-08,99.5143
2017-12-11,101.7026
2017-12-12,101.7721
2017-12-13,101.8416
2017-12-14,101.5636
2017-12-15,102.0847
2017-12-18,102.9878
2017-12-19,100.4522
2017-12-20,99.2017
2017-12-21,98.4376
2017-12-22,98.8891
2017-12-26,100.2785
2017-12-27,100.7995
2017-12-28,100.8342
2017-12-29,101.5011
2018-01-02,100.1674
2018-01-03,101.6766
2018-01-04,98.588
2018-01-05,98.588
2018-01-08,99.325
2018-01-09,98.4125
2018-01-10,97.2544
2018-01-11,97.149
2018-01-12,95.8154
2018-01-16,96.0259
2018-01-17,96.0961
2018-01-18,94.6571
2018-01-19,94.973
2018-01-22,95.7802
2018-01-23,97.5
2018-01-24,96.4822
2018-01-25,96.5173
2018-01-26,95.9557
2018-01-29,95.0432
2018-01-30,94.7624
2018-01-31,96.6226
2018-02-01,94.4466
2018-02-02,93.1831
2018-02-05,90.5507
2018-02-06,91.6388
2018-02-07,91.7441
2018-02-08,88.9363
2018-02-09,91.8845
2018-02-12,91.8143
2018-02-13,92.9374
2018-02-14,91.4282
2018-02-15,93.0427
2018-02-16,91.7441
2018-02-20,90.8666
2018-02-21,91.0772
2018-02-22,93.2884
2018-02-23,95.324
2018-02-26,95.324
2018-02-27,93.534
2018-02-28,94.0956
2018-03-01,94.9028
2018-03-02,95.2538
2018-03-05,96.1312
2018-03-06,96.3769
2018-03-07,97.3245
2018-03-08,98.1668
2018-03-09,97.9212
2018-03-12,98.5529
2018-03-13,98.202
2018-03-14,97.851
2018-03-15,97.5351
2018-03-16,98.4476
2018-03-19,97.5
2018-03-20,97.5702
2018-03-21,97.3245
