# STAG Industrial (STAG)  source=yahoo  generated=2026-04-26T03:18:11.511Z
date,value
2019-05-28,172.8086
2019-05-29,170.1176
2019-05-30,171.2278
2019-05-31,171.404
2019-06-03,173.4012
2019-06-04,172.1677
2019-06-05,178.3941
2019-06-06,179.2753
2019-06-07,179.9801
2019-06-10,180.0977
2019-06-11,180.2739
2019-06-12,181.4486
2019-06-13,182.6234
2019-06-14,182.8584
2019-06-17,183.6808
2019-06-18,183.5633
2019-06-19,184.3269
2019-06-20,185.3842
2019-06-21,183.5045
2019-06-24,181.8598
2019-06-25,178.9816
2019-06-26,174.7523
2019-06-27,178.049
2019-06-28,178.3439
2019-07-01,177.7541
2019-07-02,180.1721
2019-07-03,181.2337
2019-07-05,180.526
2019-07-08,180.4671
2019-07-09,182.7082
2019-07-10,183.1799
2019-07-11,180.4081
2019-07-12,180.9979
2019-07-15,181.9415
2019-07-16,181.3517
2019-07-17,180.4671
2019-07-18,180.8799
2019-07-19,176.8106
2019-07-22,176.6337
2019-07-23,178.5798
2019-07-24,178.7567
2019-07-25,176.9875
2019-07-26,178.7567
2019-07-29,178.8747
2019-07-30,179.5793
2019-07-31,175.9676
2019-08-01,174.0729
2019-08-02,172.1783
2019-08-05,169.4546
2019-08-06,170.1651
2019-08-07,172.4151
2019-08-08,175.79
2019-08-09,175.0794
2019-08-12,172.5927
2019-08-13,173.6584
2019-08-14,170.6389
2019-08-15,172.1783
2019-08-16,174.3689
2019-08-19,174.6058
2019-08-20,172.4743
2019-08-21,172.2967
2019-08-22,172.4151
2019-08-23,166.0797
2019-08-26,168.6257
2019-08-27,167.6784
2019-08-28,169.8099
2019-08-29,173.3713
2019-08-30,172.8957
2019-09-03,173.4307
2019-09-04,174.3225
2019-09-05,172.8361
2019-09-06,172.955
2019-09-09,171.7659
2019-09-10,172.4794
2019-09-11,176.1063
2019-09-12,175.3927
2019-09-13,176.5224
2019-09-16,176.998
2019-09-17,176.8197
2019-09-18,176.8792
2019-09-19,178.4844
2019-09-20,178.1277
2019-09-23,179.5545
2019-09-24,176.5818
2019-09-25,173.9658
2019-09-26,177.6521
2019-09-27,175.1987
2019-09-30,175.9746
2019-10-01,175.8553
2019-10-02,176.5716
2019-10-03,177.7654
2019-10-04,180.3323
2019-10-07,179.6756
2019-10-08,179.9144
2019-10-09,179.9741
2019-10-10,179.7353
2019-10-11,180.5113
2019-10-14,180.2725
2019-10-15,180.2725
2019-10-16,180.8098
2019-10-17,181.3471
2019-10-18,182.7797
2019-10-21,184.0332
2019-10-22,183.5557
2019-10-23,184.0929
2019-10-24,184.272
2019-10-25,182.9587
2019-10-28,184.5704
2019-10-29,184.8092
2019-10-30,185.762
2019-10-31,186.0017
2019-11-01,185.1028
2019-11-04,184.9231
2019-11-05,180.1891
2019-11-06,180.9082
2019-11-07,179.7696
2019-11-08,179.8895
2019-11-11,180.6086
2019-11-12,181.3876
2019-11-13,183.5449
2019-11-14,184.6834
2019-11-15,185.702
2019-11-18,186.2414
2019-11-19,187.4997
2019-11-20,186.1815
2019-11-21,182.5861
2019-11-22,182.3463
2019-11-25,184.7433
2019-11-26,185.3425
2019-11-27,187.8028
2019-11-29,186.4192
2019-12-02,185.3967
2019-12-03,186.1787
2019-12-04,185.3365
2019-12-05,185.3967
2019-12-06,185.878
2019-12-09,186.2387
2019-12-10,188.3443
2019-12-11,185.5771
2019-12-12,182.8101
2019-12-13,182.449
2019-12-16,183.7124
2019-12-17,182.5694
2019-12-18,184.735
2019-12-19,187.6825
2019-12-20,188.8856
2019-12-23,186.1787
2019-12-24,186.1787
2019-12-26,186.8404
2019-12-27,188.4044
2019-12-30,188.1568
2019-12-31,190.6326
2020-01-02,188.5191
2020-01-03,190.9345
2020-01-06,190.8138
2020-01-07,189.7872
2020-01-08,190.1495
2020-01-09,190.2099
2020-01-10,191.5383
2020-01-13,193.3499
2020-01-14,190.2099
2020-01-15,193.3499
2020-01-16,195.2218
2020-01-17,196.0067
2020-01-21,199.0259
2020-01-22,196.9728
2020-01-23,198.9051
2020-01-24,198.8448
2020-01-27,197.8183
2020-01-28,198.543
2020-01-29,198.4221
2020-01-30,197.5736
2020-01-31,195.3919
2020-02-03,195.7555
2020-02-04,196.7858
2020-02-05,196.5433
2020-02-06,197.4524
2020-02-07,196.9675
2020-02-10,199.6342
2020-02-11,200.4221
2020-02-12,202.8463
2020-02-13,197.8161
2020-02-14,199.3311
2020-02-18,198.1191
2020-02-19,195.0888
2020-02-20,197.0282
2020-02-21,197.513
2020-02-24,195.513
2020-02-25,189.0889
2020-02-26,188.7859
2020-02-27,175.5837
2020-02-28,170.2297
2020-03-02,175.2186
2020-03-03,175.2794
2020-03-04,180.6333
2020-03-05,176.8612
2020-03-06,175.4011
2020-03-09,155.8715
2020-03-10,161.6513
2020-03-11,148.8749
2020-03-12,126.9119
2020-03-13,147.1714
2020-03-16,116.3256
2020-03-17,124.7216
2020-03-18,123.0181
2020-03-19,132.0832
2020-03-20,131.414
2020-03-23,111.3977
2020-03-24,121.9838
2020-03-25,125.9992
