# Rexford Industrial (REXR)  source=yahoo  generated=2026-08-31T12:18:42.301Z
date,value
2019-05-17,182.1124
2019-05-20,179.2074
2019-05-21,180.9695
2019-05-22,179.7789
2019-05-23,178.3978
2019-05-24,178.493
2019-05-28,178.7788
2019-05-29,177.5882
2019-05-30,179.2074
2019-05-31,180.017
2019-06-03,181.3505
2019-06-04,181.3028
2019-06-05,184.3031
2019-06-06,185.8747
2019-06-07,188.0654
2019-06-10,186.7795
2019-06-11,188.0654
2019-06-12,190.2085
2019-06-13,191.4467
2019-06-14,190.4942
2019-06-17,191.78
2019-06-18,192.2087
2019-06-19,195.4946
2019-06-20,195.4471
2019-06-21,193.7802
2019-06-24,193.9708
2019-06-25,192.7325
2019-06-26,189.0178
2019-06-27,192.1996
2019-06-28,193.1566
2019-07-01,193.1088
2019-07-02,197.5585
2019-07-03,198.5154
2019-07-05,198.8024
2019-07-08,198.4197
2019-07-09,200.7164
2019-07-10,202.4388
2019-07-11,200.525
2019-07-12,200.6206
2019-07-15,200.8121
2019-07-16,202.0082
2019-07-17,202.1517
2019-07-18,202.1996
2019-07-19,196.8408
2019-07-22,197.7019
2019-07-23,200.525
2019-07-24,200.7164
2019-07-25,198.5633
2019-07-26,198.4675
2019-07-29,198.6111
2019-07-30,198.8982
2019-07-31,198.0847
2019-08-01,202.4867
2019-08-02,199.6637
2019-08-05,194.0657
2019-08-06,195.9317
2019-08-07,197.7019
2019-08-08,201.5297
2019-08-09,201.0991
2019-08-12,199.7594
2019-08-13,202.056
2019-08-14,201.2905
2019-08-15,204.879
2019-08-16,208.1326
2019-08-19,209.4722
2019-08-20,206.9364
2019-08-21,206.9364
2019-08-22,208.9938
2019-08-23,204.1134
2019-08-26,207.1279
2019-08-27,205.7881
2019-08-28,207.2713
2019-08-29,210.4771
2019-08-30,211.4339
2019-09-03,210.4771
2019-09-04,212.1995
2019-09-05,212.056
2019-09-06,210.5727
2019-09-09,211.8646
2019-09-10,206.6972
2019-09-11,207.4627
2019-09-12,210.0464
2019-09-13,210.3814
2019-09-16,212.8694
2019-09-17,213.1565
2019-09-18,210.4292
2019-09-19,212.1995
2019-09-20,211.0991
2019-09-23,212.6302
2019-09-24,210.2857
2019-09-25,210.0464
2019-09-26,212.9172
2019-09-27,211.4038
2019-09-30,211.4999
2019-10-01,211.5478
2019-10-02,213.1335
2019-10-03,213.8062
2019-10-04,214.2865
2019-10-07,215.9201
2019-10-08,215.0073
2019-10-09,214.1424
2019-10-10,216.2564
2019-10-11,218.3705
2019-10-14,219.0431
2019-10-15,219.5236
2019-10-16,221.974
2019-10-17,222.118
2019-10-18,223.127
2019-10-21,225.7216
2019-10-22,224.2321
2019-10-23,225.0489
2019-10-24,227.0669
2019-10-25,227.0188
2019-10-28,230.1419
2019-10-29,230.8145
2019-10-30,230.9106
2019-10-31,231.0547
2019-11-01,227.7875
2019-11-04,228.0758
2019-11-05,223.5115
2019-11-06,224.136
2019-11-07,221.8779
2019-11-08,222.2622
2019-11-11,222.07
2019-11-12,220.7247
2019-11-13,221.974
2019-11-14,224.7126
2019-11-15,225.6735
2019-11-18,224.8087
2019-11-19,224.8567
2019-11-20,225.193
2019-11-21,223.127
2019-11-22,221.6857
2019-11-25,223.127
2019-11-26,227.3551
2019-11-27,230.286
2019-11-29,229.9496
2019-12-02,227.9317
2019-12-03,231.5832
2019-12-04,225.7697
2019-12-05,226.6825
2019-12-06,225.9617
2019-12-09,225.3852
2019-12-10,225.0489
2019-12-11,221.9259
2019-12-12,218.6108
2019-12-13,218.2264
2019-12-16,219.7638
2019-12-17,215.5838
2019-12-18,215.5358
2019-12-19,215.7279
2019-12-20,216.6408
2019-12-23,215.2475
2019-12-24,215.4877
2019-12-26,216.2564
2019-12-27,218.6588
2019-12-30,218.2969
2019-12-31,220.3231
2020-01-02,218.0075
2020-01-03,221.1432
2020-01-06,220.1784
2020-01-07,218.4417
2020-01-08,216.4155
2020-01-09,218.2487
2020-01-10,221.4809
2020-01-13,225.4851
2020-01-14,223.0246
2020-01-15,225.7745
2020-01-16,227.7042
2020-01-17,230.3576
2020-01-21,232.8178
2020-01-22,229.0068
2020-01-23,234.3134
2020-01-24,234.1687
2020-01-27,235.0853
2020-01-28,233.638
2020-01-29,234.6029
2020-01-30,236.822
2020-01-31,232.4802
2020-02-03,233.1556
2020-02-04,236.8703
2020-02-05,237.0632
2020-02-06,238.7999
2020-02-07,239.5719
2020-02-10,242.0805
2020-02-11,243.6242
2020-02-12,245.5539
2020-02-13,249.558
2020-02-14,255.0094
2020-02-18,254.0445
2020-02-19,253.5621
2020-02-20,255.3953
2020-02-21,257.3732
2020-02-24,249.9922
2020-02-25,242.9971
2020-02-26,241.212
2020-02-27,227.3182
2020-02-28,225.6298
2020-03-02,231.5154
2020-03-03,230.5023
2020-03-04,240.9709
2020-03-05,241.1639
2020-03-06,235.8089
2020-03-09,211.2535
2020-03-10,222.5423
2020-03-11,206.6223
2020-03-12,190.9435
2020-03-13,210.8676
2020-03-16,167.9801
2020-03-17,176.9532
2020-03-18,170.9229
2020-03-19,172.4666
2020-03-20,163.783
2020-03-23,168.8484
2020-03-24,175.4094
2020-03-25,172.8526
2020-03-26,186.1193
2020-03-27,189.5444
2020-03-30,200.6771
2020-03-31,198.9307
2020-04-01,180.6433
2020-04-02,179.3821
2020-04-03,175.2103
2020-04-06,185.2515
2020-04-07,184.9119
2020-04-08,195.0986
2020-04-09,215.763
2020-04-13,199.5613
2020-04-14,206.886
2020-04-15,198.0576
2020-04-16,198.2031
2020-04-17,201.8412
2020-04-20,196.4083
2020-04-21,191.218
2020-04-22,191.3635
2020-04-23,187.8709
2020-04-24,187.4829
2020-04-27,195.7777
2020-04-28,198.3972
2020-04-29,202.3748
2020-04-30,197.524
2020-05-01,192.6247
2020-05-04,187.8709
2020-05-05,190.1022
2020-05-06,192.3336
2020-05-07,195.5352
2020-05-08,198.1061
2020-05-11,197.3785
2020-05-12,187.5314
2020-05-13,183.1657
2020-05-14,180.6917
2020-05-15,179.8186
2020-05-18,189.0836
2020-05-19,187.6769
2020-05-20,192.6247
2020-05-21,189.7627
2020-05-22,188.065
2020-05-26,193.4494
2020-05-27,191.8486
2020-05-28,194.565
2020-05-29,193.0612
2020-06-01,194.2255
2020-06-02,194.6621
2020-06-03,202.7628
2020-06-04,198.1545
2020-06-05,209.6025
2020-06-08,205.3823
2020-06-09,203.9755
2020-06-10,202.0353
2020-06-11,189.8598
2020-06-12,198.8337
2020-06-15,202.3748
2020-06-16,207.2256
2020-06-17,206.0614
2020-06-18,202.9084
2020-06-19,198.8337
2020-06-22,198.3972
2020-06-23,198.4942
2020-06-24,192.6732
2020-06-25,196.0203
2020-06-26,199.0277
2020-06-29,200.7101
2020-06-30,202.0267
2020-07-01,207.7807
2020-07-02,209.0973
2020-07-06,210.3165
2020-07-07,206.2204
2020-07-08,206.2204
2020-07-09,204.2211
2020-07-10,204.026
2020-07-13,203.6359
2020-07-14,205.8302
2020-07-15,203.4896
2020-07-16,198.4669
2020-07-17,201.1489
2020-07-20,198.4669
2020-07-21,199.1009
2020-07-22,200.1737
2020-07-23,203.4896
2020-07-24,204.2211
2020-07-27,203.831
2020-07-28,210.7066
2020-07-29,226.9448
2020-07-30,232.2113
2020-07-31,228.8465
2020-08-03,229.7731
2020-08-04,232.7964
2020-08-05,233.0402
2020-08-06,230.7971
2020-08-07,233.5766
2020-08-10,229.8706
2020-08-11,224.2628
2020-08-12,228.7003
2020-08-13,226.7498
2020-08-14,223.19
2020-08-17,228.0176
2020-08-18,228.5052
2020-08-19,226.6034
2020-08-20,230.5532
2020-08-21,229.8218
2020-08-24,231.1384
2020-08-25,232.1625
2020-08-26,232.4063
2020-08-27,234.5031
2020-08-28,234.5519
2020-08-31,233.9667
2020-09-01,232.3575
2020-09-02,238.4529
2020-09-03,233.6254
2020-09-04,230.6995
2020-09-08,225.2381
2020-09-09,228.5052
2020-09-10,227.3349
2020-09-11,224.214
2020-09-14,229.1878
2020-09-15,230.0169
2020-09-16,230.8459
2020-09-17,225.7257
2020-09-18,222.1172
2020-09-21,217.1433
2020-09-22,219.9229
2020-09-23,215.6317
2020-09-24,214.2663
2020-09-25,218.1673
2020-09-28,226.3109
2020-09-29,224.8166
2020-09-30,224.1798
2020-10-01,230.4995
2020-10-02,236.9663
2020-10-05,241.6203
2020-10-06,243.5799
2020-10-07,243.6289
2020-10-08,249.4098
2020-10-09,251.6633
2020-10-12,255.5336
2020-10-13,248.9199
2020-10-14,239.0728
2020-10-15,242.0123
2020-10-16,239.7587
2020-10-19,237.8481
2020-10-20,238.436
2020-10-21,235.3986
2020-10-22,235.3986
2020-10-23,236.1824
2020-10-26,233.4389
2020-10-27,233.6839
2020-10-28,230.6955
2020-10-29,231.9692
2020-10-30,227.6091
2020-11-02,232.5081
2020-11-03,240.4935
2020-11-04,245.9805
2020-11-05,245.7355
2020-11-06,242.9431
2020-11-09,232.0183
2020-11-10,244.1189
2020-11-11,247.0582
2020-11-12,242.8451
2020-11-13,248.43
2020-11-16,246.2744
2020-11-17,245.9805
2020-11-18,237.5051
2020-11-19,237.4072
2020-11-20,238.8769
2020-11-23,241.2774
2020-11-24,237.7501
2020-11-25,237.8481
2020-11-27,238.142
2020-11-30,234.7617
2020-12-01,236.8683
2020-12-02,232.2142
2020-12-03,233.8309
2020-12-04,235.6435
2020-12-07,237.7501
2020-12-08,233.194
2020-12-09,230.7935
2020-12-10,228.393
2020-12-11,227.9031
2020-12-14,229.4217
2020-12-15,236.4273
2020-12-16,241.5224
2020-12-17,243.8249
2020-12-18,234.7127
2020-12-21,235.2026
2020-12-22,237.9951
2020-12-23,234.0758
2020-12-24,237.1132
2020-12-28,239.1708
2020-12-29,237.5051
2020-12-30,240.0394
2020-12-31,241.6633
2021-01-04,232.4613
2021-01-05,231.1819
2021-01-06,229.3119
2021-01-07,229.8532
2021-01-08,230.5914
2021-01-11,230.0008
2021-01-12,228.4261
2021-01-13,231.1819
2021-01-14,229.0659
2021-01-15,234.528
2021-01-19,233.1502
2021-01-20,243.5823
2021-01-21,244.1729
2021-01-22,244.4682
2021-01-25,245.846
2021-01-26,250.6684
2021-01-27,244.419
2021-01-28,240.5807
2021-01-29,240.8267
2021-02-01,250.6684
2021-02-02,251.9971
2021-02-03,243.9269
2021-02-04,244.3205
2021-02-05,246.0428
2021-02-08,245.4524
2021-02-09,245.846
2021-02-10,247.9128
2021-02-11,249.7827
2021-02-12,253.4241
2021-02-16,252.1939
2021-02-17,250.6684
2021-02-18,244.3697
2021-02-19,244.0253
2021-02-22,243.5823
2021-02-23,243.6808
2021-02-24,245.2555
2021-02-25,239.941
2021-02-26,234.8232
2021-03-01,236.89
2021-03-02,234.3804
2021-03-03,230.0008
2021-03-04,229.2627
2021-03-05,234.1836
2021-03-08,233.3962
2021-03-09,234.4788
2021-03-10,234.6757
2021-03-11,237.3821
2021-03-12,242.4506
2021-03-15,247.2238
2021-03-16,247.6175
2021-03-17,245.9937
2021-03-18,249.143
2021-03-19,243.9269
2021-03-22,247.3715
2021-03-23,250.8653
2021-03-24,248.9462
2021-03-25,248.7985
2021-03-26,253.1289
2021-03-29,248.897
2021-03-30,250.9241
2021-03-31,249.1936
2021-04-01,256.264
2021-04-05,257.5989
2021-04-06,260.6149
2021-04-07,260.2194
2021-04-08,260.8127
2021-04-09,261.4555
2021-04-12,262.8399
2021-04-13,268.1798
2021-04-14,262.1972
